"","sssdistrict","jssdistrict","ssslong","ssslat","jsslong","jsslat","distance"
"46.125","Akwapim North (Akropong)","South Tongu (Sogakope)",-0.166071146726608,5.97642612457275,0.645589470863342,5.96053743362427,55.851512672516
"46.126","Akwapim North (Akropong)","Wassa Amenfi East (Wassa Akropong)",-0.166071146726608,5.97642612457275,-2.02211833000183,5.83388614654541,128.10165917292
"46.127","Akwapim North (Akropong)","Bia (Essam)",-0.166071146726608,5.97642612457275,-3.04354381561279,6.73738622665405,204.554652502342
"46.128","Akwapim North (Akropong)","Ahanta West (Agona Ahanta)",-0.166071146726608,5.97642612457275,-1.99056136608124,4.83470392227173,148.496870561885
"46.129","Akwapim North (Akropong)","Aowin Suaman (Enchi)",-0.166071146726608,5.97642612457275,-2.78972434997559,5.78654623031616,181.03579706197
"46.130","Akwapim North (Akropong)","Bibiani/Anhwiaso/Bekwai (Bibiani)",-0.166071146726608,5.97642612457275,-2.22354602813721,6.25989246368408,142.823567966034
"46.131","Akwapim North (Akropong)","Jomoro (Half Assini)",-0.166071146726608,5.97642612457275,-2.80322027206421,5.06950759887695,192.228003808067
"46.132","Akwapim North (Akropong)","Juaboso Bia (Juaboso)",-0.166071146726608,5.97642612457275,-2.92668342590332,6.35921287536621,191.62048109721
"46.133","Akwapim North (Akropong)","Mpohor-Wassa East (Daboase)",-0.166071146726608,5.97642612457275,-1.69756937026978,5.3307957649231,114.543554568524
"46.134","Akwapim North (Akropong)","Nzema East (Axim)",-0.166071146726608,5.97642612457275,-2.31180214881897,5.14122581481934,158.71552014354
"46.135","Akwapim North (Akropong)","Sefwi Wiawso",-0.166071146726608,5.97642612457275,-2.63786101341248,6.25838994979858,171.075277366711
"46.136","Akwapim North (Akropong)","Shama/Ahanta/East (Sekondi/Takoradi)",-0.166071146726608,5.97642612457275,-1.62365472316742,5.0811014175415,117.988331515913
"46.137","Akwapim North (Akropong)","Wassa Amenfi (Asankragwa)",-0.166071146726608,5.97642612457275,-2.3020179271698,5.72551774978638,148.031695674924
"46.138","Akwapim North (Akropong)","Wassa West (Tarkwa)",-0.166071146726608,5.97642612457275,-1.98885321617126,5.27604913711548,134.574165931831
"72","Ho Municipal","South Dayi (Kpeve)",0.526142239570618,6.71760702133179,0.20763073861599,6.37576246261597,32.2267595864765
"72.1","Ho Municipal","Sawla-Tuna-Kalba",0.526142239570618,6.71760702133179,-2.36116719245911,9.40702152252197,270.981506982857
"72.2","Ho Municipal","Adaklu Anigbe (Kpetoe)",0.526142239570618,6.71760702133179,0.488698303699493,6.38395690917969,23.2223409888726
"72.3","Ho Municipal","talensi-Nabdam (Tongo)",0.526142239570618,6.71760702133179,-0.749606251716614,10.6783456802368,287.368768085515
"72.4","Ho Municipal","Tain",0.526142239570618,6.71760702133179,-2.28683090209961,7.94890546798706,210.692169830955
"72.5","Ho Municipal","Amansie Central (Jacobu)",0.526142239570618,6.71760702133179,-1.73985767364502,6.24280118942261,159.238204003493
"72.6","Ho Municipal","Garu Tempane",0.526142239570618,6.71760702133179,-0.171862438321114,10.8220167160034,287.843768676148
"72.7","Ho Municipal","Pru",0.526142239570618,6.71760702133179,-0.992189466953278,8.00764656066895,137.037441232715
"72.8","Ho Municipal","Bunkpurugu Yunyoo (Bunkpurugu)",0.526142239570618,6.71760702133179,-0.0841669961810112,10.5221290588379,266.419490263381
"72.9","Ho Municipal","Adansi North (Fomena)",0.526142239570618,6.71760702133179,-1.56873786449432,6.07334852218628,150.827859166911
"72.10","Ho Municipal","Atiwa (Kwabeng)",0.526142239570618,6.71760702133179,-0.675171911716461,6.32678174972534,86.9031944187523
"72.11","Ho Municipal","Atwima Mponua (Nyinahin)",0.526142239570618,6.71760702133179,-2.17718052864075,6.54950714111328,186.137578939685
"72.12","Ho Municipal","Adansi East (New Edubiase)",0.526142239570618,6.71760702133179,-1.39652860164642,6.10548162460327,138.854052583307
"72.13","Ho Municipal","Adansi West (Obuasi)",0.526142239570618,6.71760702133179,-1.65927422046661,5.98641157150269,158.624996490174
"72.14","Ho Municipal","Afigya Sekyere (Agona)",0.526142239570618,6.71760702133179,-1.54861426353455,7.00199604034424,143.796793156007
"72.15","Ho Municipal","Ahafo Ano North (Tepa)",0.526142239570618,6.71760702133179,-2.20757961273193,6.90082979202271,188.154650129339
"72.16","Ho Municipal","Ahafo Ano South (Mankranso)",0.526142239570618,6.71760702133179,-1.9891722202301,6.92877149581909,173.335391039728
"72.17","Ho Municipal","Amansie East (Bekwai)",0.526142239570618,6.71760702133179,-1.37072885036469,6.38336086273193,132.430879793263
"72.18","Ho Municipal","Amansie West (Manso-Nkwanta)",0.526142239570618,6.71760702133179,-1.8933699131012,6.43694496154785,167.436881515937
"72.19","Ho Municipal","Asante Akim North (Konongo)",0.526142239570618,6.71760702133179,-1.01796305179596,6.83400392532349,106.355288105766
"72.20","Ho Municipal","Asante Akim South (Juaso)",0.526142239570618,6.71760702133179,-1.08829259872437,6.53297996520996,111.681245275985
"72.21","Ho Municipal","Atwima / Nwabiagya (Nkawie)",0.526142239570618,6.71760702133179,-1.80875706672668,6.68133735656738,160.432557306679
"72.22","Ho Municipal","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",0.526142239570618,6.71760702133179,-1.56275165081024,6.55932283401489,143.964219675938
"72.23","Ho Municipal","Ejisu/Juaben (Ejisu)",0.526142239570618,6.71760702133179,-1.38873517513275,6.70792675018311,131.551011104698
"72.24","Ho Municipal","Ejura/Sekyedumase (Ejura)",0.526142239570618,6.71760702133179,-1.36796534061432,7.46287393569946,139.764287879289
"72.25","Ho Municipal","Kumasi Metro",0.526142239570618,6.71760702133179,-1.59718716144562,6.68205976486206,145.898107725841
"72.26","Ho Municipal","Kwabre (Mamponteng)",0.526142239570618,6.71760702133179,-1.54142010211945,6.80677843093872,142.143404952056
"72.27","Ho Municipal","Offinso",0.526142239570618,6.71760702133179,-1.89086854457855,7.34876441955566,171.467563416884
"72.28","Ho Municipal","Sekyere East (Effiduase)",0.526142239570618,6.71760702133179,-0.844235956668854,7.21082878112793,100.03956578648
"72.29","Ho Municipal","Sekyere West (Mampong)",0.526142239570618,6.71760702133179,-1.18007683753967,7.19956493377686,121.745649432403
"72.30","Ho Municipal","",0.526142239570618,6.71760702133179,-2.64866065979004,7.87784051895142,231.867530287962
"72.31","Ho Municipal","Kintampo South",0.526142239570618,6.71760702133179,-1.76331567764282,7.90123987197876,176.944740658348
"72.32","Ho Municipal","Asunafo South",0.526142239570618,6.71760702133179,-2.57220482826233,6.63116884231567,212.96924911131
"72.33","Ho Municipal","Kintampo North",0.526142239570618,6.71760702133179,-1.54442632198334,8.37111854553223,182.10112416739
"72.34","Ho Municipal","Asunafo (Goaso)",0.526142239570618,6.71760702133179,-2.68374562263489,6.80908823013306,220.559316128111
"72.35","Ho Municipal","Asutifi (Kenyasi)",0.526142239570618,6.71760702133179,-2.51506805419922,7.02809381484985,209.887913434161
"72.36","Ho Municipal","Atebubu",0.526142239570618,6.71760702133179,-1.0652015209198,7.67559051513672,127.639454846988
"72.37","Ho Municipal","Berekum",0.526142239570618,6.71760702133179,-2.63174390792847,7.50356483459473,223.286754067365
"72.38","Ho Municipal","Dormaa (Dormaa Ahenkro)",0.526142239570618,6.71760702133179,-2.75384044647217,7.22284889221191,227.779902774824
"72.39","Ho Municipal","Jaman (Drobo)",0.526142239570618,6.71760702133179,-2.7593035697937,7.68309593200684,234.914224259087
"72.40","Ho Municipal","Kintampo",0.526142239570618,6.71760702133179,-1.54442632198334,8.37111854553223,182.10112416739
"72.41","Ho Municipal","Nkoranza",0.526142239570618,6.71760702133179,-1.51597356796265,7.66436910629272,154.5561322766
"72.42","Ho Municipal","Sene (Kwame Danso)",0.526142239570618,6.71760702133179,-0.348857820034027,7.72152233123779,91.7579517504047
"72.43","Ho Municipal","Sunyani",0.526142239570618,6.71760702133179,-2.3274233341217,7.34467792510986,200.515288380224
"72.44","Ho Municipal","Tano North",0.526142239570618,6.71760702133179,-2.17906522750854,7.17709350585938,188.359584893992
"72.45","Ho Municipal","Tano (Bechem)",0.526142239570618,6.71760702133179,-2.02141523361206,7.18365907669067,177.783880463176
"72.46","Ho Municipal","Techiman",0.526142239570618,6.71760702133179,-1.94484198093414,7.67761468887329,181.94226634271
"72.47","Ho Municipal","Wenchi",0.526142239570618,6.71760702133179,-1.94484198093414,7.67761468887329,181.94226634271
"72.48","Ho Municipal","Assin South (Nsuaem Kyekyewere)",0.526142239570618,6.71760702133179,-1.26436614990234,5.49579477310181,149.471453340155
"72.49","Ho Municipal","Abura/Asebu/Kwamankese (Abura Dunkwa)",0.526142239570618,6.71760702133179,-1.19708836078644,5.13000059127808,161.724660609712
"72.50","Ho Municipal","Agona Swedru",0.526142239570618,6.71760702133179,-0.755242526531219,5.61735343933105,116.504523366273
"72.51","Ho Municipal","Ajumako/Enyan/Essiam (Ajumako)",0.526142239570618,6.71760702133179,-1.00538456439972,5.40172481536865,139.314827037857
"72.52","Ho Municipal","Asikuma/Odoben/Brakwa (Breman Asikuma)",0.526142239570618,6.71760702133179,-1.01707422733307,5.63825035095215,129.843483240903
"72.53","Ho Municipal","Assin North (Assin Fosu)",0.526142239570618,6.71760702133179,-1.37461698055267,5.77799510955811,146.068333826485
"72.54","Ho Municipal","Awutu/Efutu/Senya (Winneba)",0.526142239570618,6.71760702133179,-0.508638918399811,5.54489612579346,107.962115896839
"72.55","Ho Municipal","Cape Coast Municipal",0.526142239570618,6.71760702133179,-1.3065938949585,5.15365600585938,166.268621647745
"72.56","Ho Municipal","Edina/Komenda/Eguafo",0.526142239570618,6.71760702133179,-1.43741977214813,5.14079332351685,173.77138404398
"72.57","Ho Municipal","Gomoa (Apam)",0.526142239570618,6.71760702133179,-0.723635494709015,5.40456104278564,125.12638714413
"72.58","Ho Municipal","Mfantsiman (Saltpond)",0.526142239570618,6.71760702133179,-1.00645339488983,5.20152807235718,148.808928182426
"72.59","Ho Municipal","Twifo Hemang (Twifo Praso)",0.526142239570618,6.71760702133179,-1.55970335006714,5.57299947738647,163.980711715772
"72.60","Ho Municipal","Upper Denkyira (Dunkwa-On-Offin)",0.526142239570618,6.71760702133179,-1.86744821071625,5.957923412323,172.856330475742
"72.61","Ho Municipal","Akwapim North (Akropong)",0.526142239570618,6.71760702133179,-0.166071146726608,5.97642612457275,69.9737187588533
"72.62","Ho Municipal","Akwapim South (Nsawam)",0.526142239570618,6.71760702133179,-0.268249362707138,5.82600259780884,82.4138763632942
"72.63","Ho Municipal","Asuogyaman (Senchi Ferry)",0.526142239570618,6.71760702133179,0.0883282497525215,6.1892294883728,47.353083026959
"72.64","Ho Municipal","Birim North ( New Abirem)",0.526142239570618,6.71760702133179,-1.02167463302612,6.22278738021851,111.802991843837
"72.65","Ho Municipal","Birim South (Akim Oda)",0.526142239570618,6.71760702133179,-0.969164490699768,5.86416721343994,118.624728525737
"72.66","Ho Municipal","East Akim (Kibi)",0.526142239570618,6.71760702133179,-0.454344213008881,6.17855787277222,77.0513155486672
"72.67","Ho Municipal","Fanteakwa (Begoro)",0.526142239570618,6.71760702133179,-0.356094092130661,6.43607091903687,63.6917865731431
"72.68","Ho Municipal","Kwaebibirem (Kade)",0.526142239570618,6.71760702133179,-0.799037277698517,6.13331890106201,99.7001049773774
"72.69","Ho Municipal","Kwahu North (Donkorkrom)",0.526142239570618,6.71760702133179,-0.264697343111038,6.91197347640991,55.9459520682084
"72.70","Ho Municipal","Kwahu South (Mpraeso)",0.526142239570618,6.71760702133179,-0.635528683662415,6.61922645568848,80.1091137510064
"72.71","Ho Municipal","Kwahu West (Nkawkaw)",0.526142239570618,6.71760702133179,-0.801975071430206,6.5270209312439,92.2203173487099
"72.72","Ho Municipal","Manya Krobo (Odumase-Krobo)",0.526142239570618,6.71760702133179,-0.127511590719223,6.41491651535034,49.5704186255011
"72.73","Ho Municipal","New Juaben (Koforidua)",0.526142239570618,6.71760702133179,-0.297512322664261,6.1126127243042,70.4310196965767
"72.74","Ho Municipal","Suhum/Kraboa/Coaltar",0.526142239570618,6.71760702133179,-0.474989742040634,5.94451522827148,87.2002893755141
"72.75","Ho Municipal","West Akim (Asamankese)",0.526142239570618,6.71760702133179,-0.609122574329376,5.8336124420166,99.2072175461172
"72.76","Ho Municipal","Yilo Krobo (Somanya)",0.526142239570618,6.71760702133179,-0.181593209505081,6.18635511398315,60.985316018347
"72.77","Ho Municipal","Accra Metropolitan",0.526142239570618,6.71760702133179,-0.197115257382393,5.6073956489563,91.5236560211661
"72.78","Ho Municipal","Dangme East (Ada)",0.526142239570618,6.71760702133179,0.106862179934978,5.91473388671875,62.5819136795327
"72.79","Ho Municipal","Dangme West (Dodowa)",0.526142239570618,6.71760702133179,0.512386500835419,5.78625059127808,64.4307419076484
"72.80","Ho Municipal","Ga East (Abokobi)",0.526142239570618,6.71760702133179,-0.241145879030228,5.72114276885986,86.8328328869589
"72.81","Ho Municipal","Ga West (Amasaman)",0.526142239570618,6.71760702133179,-0.397510528564453,5.6646876335144,96.679169109091
